Timestamp,Index,Actual,Predicted,Match
2026-01-10 16:36:31,112,1,1,1
2026-01-10 16:36:32,113,2,2,1
2026-01-10 16:36:33,114,3,3,1
2026-01-10 16:36:33,115,4,4,1
2026-01-10 16:36:34,116,7,7,1
2026-01-10 16:36:35,117,8,8,1
2026-01-10 16:36:36,118,9,9,1
2026-01-10 16:36:37,119,7,7,1
2026-01-10 16:36:38,120,8,8,1
2026-01-10 16:36:39,121,6,6,1
2026-01-10 16:36:40,122,4,4,1
2026-01-10 16:36:41,123,1,1,1
2026-01-10 16:36:42,124,9,9,1
2026-01-10 16:36:43,125,3,3,1
2026-01-10 16:36:44,126,8,8,1
2026-01-10 16:36:45,127,4,4,1
2026-01-10 16:36:45,128,4,4,1
2026-01-10 16:36:46,129,7,7,1
2026-01-10 16:36:47,130,0,0,1
2026-01-10 16:36:48,131,1,1,1
2026-01-10 16:36:49,132,9,9,1
2026-01-10 16:36:50,133,2,2,1
2026-01-10 16:36:51,134,8,8,1
2026-01-10 16:36:52,135,7,7,1
2026-01-10 16:36:53,136,8,8,1
2026-01-10 16:36:54,137,2,2,1
2026-01-10 16:36:55,138,6,6,1
2026-01-10 16:36:56,139,0,0,1
2026-01-10 16:36:57,140,6,6,1
2026-01-10 16:36:58,141,5,5,1
2026-01-10 16:36:58,142,3,3,1
2026-01-10 16:36:59,143,3,3,1
2026-01-10 16:37:00,144,3,3,1
2026-01-10 16:37:01,145,9,9,1
2026-01-10 16:37:02,146,1,1,1
2026-01-10 16:37:03,147,4,4,1
2026-01-10 16:37:04,148,0,0,1
2026-01-10 16:37:05,149,6,6,1
2026-01-10 16:37:06,150,1,1,1
2026-01-10 16:37:07,151,0,0,1
2026-01-10 16:37:08,152,0,0,1
2026-01-10 16:37:09,153,6,6,1
2026-01-10 16:37:10,154,2,2,1
2026-01-10 16:37:10,155,1,1,1
2026-01-10 16:37:11,156,1,1,1
2026-01-10 16:37:12,157,7,7,1
2026-01-10 16:37:13,158,7,7,1
2026-01-10 16:37:14,159,8,8,1
2026-01-10 16:37:15,160,4,4,1
2026-01-10 16:37:16,161,6,6,1
2026-01-10 16:37:17,162,0,0,1
2026-01-10 16:37:18,163,7,7,1
2026-01-10 16:37:19,164,0,0,1
2026-01-10 16:37:20,165,3,3,1
2026-01-10 16:37:21,166,6,6,1
2026-01-10 16:37:22,167,8,8,1
2026-01-10 16:37:22,168,7,7,1
2026-01-10 16:37:23,169,1,1,1
2026-01-10 16:37:24,170,5,5,1
2026-01-10 16:37:25,171,2,2,1
2026-01-10 16:37:26,172,4,4,1
2026-01-10 16:37:27,173,9,9,1
2026-01-10 16:37:28,174,4,4,1
2026-01-10 16:37:29,175,3,3,1
2026-01-10 16:37:30,176,6,4,0
2026-01-10 16:37:31,177,4,4,1
2026-01-10 16:37:32,178,1,1,1
2026-01-10 16:37:33,179,7,7,1
2026-01-10 16:37:34,180,2,2,1
2026-01-10 16:37:35,181,6,6,1
2026-01-10 16:37:35,182,5,4,0
2026-01-10 16:37:36,183,0,0,1
2026-01-10 16:37:37,184,1,1,1
2026-01-10 16:37:38,185,2,2,1
2026-01-10 16:37:39,186,3,3,1
2026-01-10 16:37:40,187,4,4,1
2026-01-10 16:37:41,188,5,5,1
2026-01-10 16:37:42,189,6,6,1
2026-01-10 16:37:43,190,7,7,1
2026-01-10 16:37:44,191,8,8,1
2026-01-10 16:37:45,192,9,9,1
2026-01-10 16:37:46,193,0,0,1
2026-01-10 16:37:47,194,1,1,1
2026-01-10 16:37:47,195,2,2,1
2026-01-10 16:37:48,196,3,3,1
2026-01-10 16:37:49,197,4,4,1
2026-01-10 16:37:50,198,5,5,1
2026-01-10 16:37:51,199,6,6,1
